"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Skullcrusher (Dumbbell)",,"",1,"normal",2.5,8,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Skullcrusher (Dumbbell)",,"",2,"normal",2.5,4,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Chest Fly (Dumbbell)",,"",0,"normal",2.5,6,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Chest Fly (Dumbbell)",,"",1,"normal",2.5,6,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Chest Fly (Dumbbell)",,"",2,"normal",2.5,6,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Bicep Curl (Dumbbell)",,"",0,"normal",5,8,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Bicep Curl (Dumbbell)",,"",1,"normal",5,6,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Bench Press (Dumbbell)",,"",0,"normal",5,8,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Bench Press (Dumbbell)",,"",1,"normal",5,6,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Dumbbell Row",,"",0,"normal",7.5,6,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Dumbbell Row",,"",1,"normal",7.5,8,,,
"Upper body","3 Jun 2025, 20:28","3 Jun 2025, 21:07","","Treadmill",,"",0,"normal",,,0.3,300,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Leg Press (Machine)",,"",0,"normal",70,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Leg Press (Machine)",,"",1,"normal",70,10,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Leg Press (Machine)",,"",2,"normal",90,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Leg Press (Machine)",,"",3,"normal",90,6,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Seated Leg Curl (Machine)",,"",0,"normal",5,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Seated Leg Curl (Machine)",,"",1,"normal",5,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Seated Leg Curl (Machine)",,"",2,"normal",5,6,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Goblet Squat",,"",0,"normal",7.5,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Goblet Squat",,"",1,"normal",7.5,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Goblet Squat",,"",2,"normal",7.5,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Standing Calf Raise (Dumbbell)",,"",0,"normal",7.5,12,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Standing Calf Raise (Dumbbell)",,"",1,"normal",7.5,12,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Standing Calf Raise (Dumbbell)",,"",2,"normal",7.5,14,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Romanian Deadlift (Dumbbell)",,"",0,"normal",7.5,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Romanian Deadlift (Dumbbell)",,"",1,"normal",7.5,8,,,
"Lower body","1 Jun 2025, 14:20","1 Jun 2025, 15:20","","Treadmill",,"",0,"normal",,,2.18,2220,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Bench Press (Dumbbell)",,"",0,"normal",7.5,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Bench Press (Dumbbell)",,"",1,"normal",7.5,5,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Bench Press (Dumbbell)",,"",2,"normal",7.5,1,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Bench Press (Dumbbell)",,"",3,"normal",5,10,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Bench Press (Dumbbell)",,"",4,"normal",5,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Skullcrusher (Dumbbell)",,"",0,"normal",2.5,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Skullcrusher (Dumbbell)",,"",1,"normal",2.5,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Skullcrusher (Dumbbell)",,"",2,"normal",2.5,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Chest Fly (Dumbbell)",,"",0,"normal",2.5,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Chest Fly (Dumbbell)",,"",1,"normal",2.5,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Chest Fly (Dumbbell)",,"",2,"normal",2.5,4,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Dumbbell Row",,"",0,"normal",7.5,10,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Dumbbell Row",,"",1,"normal",7.5,10,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Dumbbell Row",,"",2,"normal",7.5,10,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Lat Pulldown (Cable)",,"",0,"normal",6,6,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Lat Pulldown (Cable)",,"",1,"normal",6,5,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Overhead Press (Dumbbell)",,"",0,"normal",5,8,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Overhead Press (Dumbbell)",,"",1,"normal",5,4,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Bicep Curl (Dumbbell)",,"",0,"normal",5,5,,,
"Afternoon workout 💪","31 May 2025, 13:12","31 May 2025, 13:52","Feeling back on top!","Bicep Curl (Dumbbell)",,"",1,"normal",5,5,,,
"Afternoon workout 💪","28 May 2025, 17:32","28 May 2025, 18:03","","Treadmill",,"",0,"normal",,,0.93,1390,
"Afternoon workout 💪","28 May 2025, 17:32","28 May 2025, 18:03","","Treadmill",,"",1,"normal",,,0.16,275,
"Evening workout 🏋️","27 May 2025, 20:26","27 May 2025, 20:56","Feeling a bit too tuckered out for leg fall, so just went for some light cardio today. Maybe tomorrow!","Leg Press (Machine)",,"",0,"normal",50,8,,,
"Evening workout 🏋️","27 May 2025, 20:26","27 May 2025, 20:56","Feeling a bit too tuckered out for leg fall, so just went for some light cardio today. Maybe tomorrow!","Treadmill",,"",0,"normal",,,0.31,600,
"Evening workout 🏋️","27 May 2025, 20:26","27 May 2025, 20:56","Feeling a bit too tuckered out for leg fall, so just went for some light cardio today. Maybe tomorrow!","Treadmill",,"",1,"normal",,,0.45,660,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Butterfly (Pec Deck)",,"",0,"normal",40,8,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Butterfly (Pec Deck)",,"",1,"normal",55,8,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Butterfly (Pec Deck)",,"",2,"normal",55,5,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Bench Press (Dumbbell)",,"",0,"normal",7.5,5,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Bench Press (Dumbbell)",,"",1,"normal",5,8,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Bench Press (Dumbbell)",,"",2,"normal",5,8,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Bench Press (Dumbbell)",,"",3,"normal",5,6,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Dumbbell Row",,"",0,"normal",5,10,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Dumbbell Row",,"",1,"normal",7.5,10,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Overhead Press (Dumbbell)",,"",0,"normal",5,8,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Overhead Press (Dumbbell)",,"",1,"normal",5,4,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Bicep Curl (Dumbbell)",,"",0,"normal",5,8,,,
"Evening workout 🏋️","26 May 2025, 20:09","26 May 2025, 20:47","Back to the gym after a couple weeks of rest (and some days of just bad weather!)

It's good to be back, although I'm definitely feeling the impact of skipping a workout for awhile.

Planning to be back soon!","Treadmill",,"",0,"normal",,,0.31,240,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Treadmill",,"",0,"normal",,,0.62,900,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Leg Press (Machine)",,"",0,"normal",50,8,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Leg Press (Machine)",,"",1,"normal",50,8,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Leg Press (Machine)",,"",2,"normal",50,6,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Seated Leg Curl (Machine)",,"",0,"normal",5,8,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Seated Leg Curl (Machine)",,"",1,"normal",5,8,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Seated Leg Curl (Machine)",,"",2,"normal",5,8,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Goblet Squat",,"",0,"normal",7.5,8,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Goblet Squat",,"",1,"normal",7.5,10,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Goblet Squat",,"",2,"normal",7.5,8,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Standing Calf Raise (Dumbbell)",,"",0,"normal",7.5,10,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Standing Calf Raise (Dumbbell)",,"",1,"normal",7.5,12,,,
"Afternoon workout 💪","10 May 2025, 12:26","10 May 2025, 13:19","","Standing Calf Raise (Dumbbell)",,"",2,"normal",7.5,10,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Treadmill",,"",0,"normal",,,0.62,900,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Bench Press (Dumbbell)",,"",0,"normal",5,10,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Bench Press (Dumbbell)",,"",1,"normal",5,8,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Bench Press (Dumbbell)",,"",2,"normal",5,8,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Bench Press (Dumbbell)",,"",3,"normal",5,6,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Butterfly (Pec Deck)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Butterfly (Pec Deck)",,"",1,"normal",25,8,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Lat Pulldown (Cable)",,"",0,"normal",5,8,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Lat Pulldown (Cable)",,"",1,"normal",6,8,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Lat Pulldown (Cable)",,"",2,"normal",6,8,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Seated Cable Row - Bar Grip",,"",0,"normal",6,6,,,
"Afternoon workout 💪","9 May 2025, 17:34","9 May 2025, 18:30","","Seated Cable Row - Bar Grip",,"",1,"normal",6,5,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Elliptical Trainer",,"",0,"normal",,,0.62,450,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Goblet Squat",,"",0,"normal",5,8,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Goblet Squat",,"",1,"normal",5,8,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Goblet Squat",,"",2,"normal",5,8,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Standing Calf Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Standing Calf Raise (Dumbbell)",,"",1,"normal",5,12,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Standing Calf Raise (Dumbbell)",,"",2,"normal",5,12,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Romanian Deadlift (Dumbbell)",,"",0,"normal",5,8,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Romanian Deadlift (Dumbbell)",,"",1,"normal",5,8,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Romanian Deadlift (Dumbbell)",,"",2,"normal",5,8,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Lunge (Dumbbell)",,"",0,"normal",5,6,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Leg Press (Machine)",,"",0,"normal",50,8,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Leg Press (Machine)",,"",1,"normal",50,6,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Leg Press (Machine)",,"",2,"normal",50,6,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Seated Leg Curl (Machine)",,"",0,"normal",5,6,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Seated Leg Curl (Machine)",,"",1,"normal",5,7,,,
"Afternoon workout 💪","4 May 2025, 15:31","4 May 2025, 16:16","","Seated Leg Curl (Machine)",,"",2,"normal",5,8,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Elliptical Trainer",,"",0,"normal",,,0.62,450,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Seated Cable Row - Bar Grip",,"",0,"normal",13.23,8,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Seated Cable Row - Bar Grip",,"",1,"normal",13.23,7,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Seated Cable Row - Bar Grip",,"",2,"normal",13.23,6,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Bench Press (Dumbbell)",,"",0,"normal",2.2,8,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Bench Press (Dumbbell)",,"",1,"normal",2.2,8,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Bench Press (Dumbbell)",,"",2,"normal",2.2,8,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Skullcrusher (Dumbbell)",,"",0,"normal",2.2,8,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Skullcrusher (Dumbbell)",,"",1,"normal",2.2,8,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Bench Press (Dumbbell)",,"",0,"normal",4.41,6,,,
"Afternoon workout 💪","3 May 2025, 13:00","3 May 2025, 13:33","","Bench Press (Dumbbell)",,"",1,"normal",4.41,5,,,
"Evening workout 🏋️","29 Apr 2025, 20:14","29 Apr 2025, 20:59","Arms still feeling a bit sore. I imagine it's just a bit of DOMS since it's been awhile.","Treadmill",,"",0,"normal",,,1.99,1440,
"Evening workout 🏋️","29 Apr 2025, 20:14","29 Apr 2025, 20:59","Arms still feeling a bit sore. I imagine it's just a bit of DOMS since it's been awhile.","Lat Pulldown (Cable)",,"",0,"normal",8.82,8,,,
"Evening workout 🏋️","29 Apr 2025, 20:14","29 Apr 2025, 20:59","Arms still feeling a bit sore. I imagine it's just a bit of DOMS since it's been awhile.","Lat Pulldown (Cable)",,"",1,"normal",11.02,8,,,
"Evening workout 🏋️","29 Apr 2025, 20:14","29 Apr 2025, 20:59","Arms still feeling a bit sore. I imagine it's just a bit of DOMS since it's been awhile.","Lat Pulldown (Cable)",,"",2,"normal",11.02,8,,,
"Evening workout 🏋️","29 Apr 2025, 20:14","29 Apr 2025, 20:59","Arms still feeling a bit sore. I imagine it's just a bit of DOMS since it's been awhile.","Chest Fly (Machine)",,"",0,"normal",55.12,8,,,
"Evening workout 🏋️","29 Apr 2025, 20:14","29 Apr 2025, 20:59","Arms still feeling a bit sore. I imagine it's just a bit of DOMS since it's been awhile.","Chest Fly (Machine)",,"",1,"normal",88.18,8,,,
"Evening workout 🏋️","29 Apr 2025, 20:14","29 Apr 2025, 20:59","Arms still feeling a bit sore. I imagine it's just a bit of DOMS since it's been awhile.","Chest Fly (Machine)",,"",2,"normal",88.18,4,,,
"Evening workout 🏋️","28 Apr 2025, 20:47","28 Apr 2025, 21:22","","Treadmill",,"",0,"normal",,,1.24,2100,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Treadmill",,"",0,"normal",,,0.62,900,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Seated Cable Row - Bar Grip",,"",0,"normal",6.61,12,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Seated Cable Row - Bar Grip",,"",1,"normal",6.61,12,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Seated Cable Row - Bar Grip",,"",2,"normal",6.61,12,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Leg Extension (Machine)",,"",0,"normal",4.41,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Leg Extension (Machine)",,"",1,"normal",6.61,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Leg Extension (Machine)",,"",2,"normal",6.61,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Lat Pulldown (Cable)",,"",0,"normal",8.82,12,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Lat Pulldown (Cable)",,"",1,"normal",8.82,12,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Lat Pulldown (Cable)",,"",2,"normal",8.82,12,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Leg Extension (Machine)",,"",0,"normal",6.61,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Leg Extension (Machine)",,"",1,"normal",6.61,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Leg Extension (Machine)",,"",2,"normal",6.61,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Shoulder Press (Dumbbell)",,"",0,"normal",5.51,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Shoulder Press (Dumbbell)",,"",1,"normal",5.51,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Shoulder Press (Dumbbell)",,"",2,"normal",5.51,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Bicep Curl (Dumbbell)",,"",0,"normal",5.51,8,,,
"Afternoon workout 💪","27 Apr 2025, 14:52","27 Apr 2025, 15:58","","Bicep Curl (Dumbbell)",,"",1,"normal",5.51,8,,,
